subID,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,gold_vs_silver,run_burstiness,devaluation_ratio
29,2.3977777777777782,0.9311821181563847,0.9678026530799768,5.0661000000000005,11.458607162303803,-0.02222222222222206,0.09999999999999999,0.36604022450888685,0.3464803625588337,0.15263833805476865,1.0711111111111111,-0.027685439683278596,0.9349775784753364
31,2.8,0.22023805551582964,0.2596293654566205,0.8885000000000002,0.6192650213492337,0.0466666666666666,0.09999999999999999,0.3540664,0.14186164023800377,0.11767580645161291,0.07111111111111112,-0.42805768860328053,0.8220140515222483
34,0.9977777777777778,0.4536636414663152,0.6133091782683089,1.9532,0.8398843571190818,0.1955555555555556,0.7,0.7942118451025058,0.7236955629300063,0.28807692307692306,-0.12888888888888894,-0.04702512757259942,0.6511627906976745
37,2.551111111111111,0.6438737362270788,1.2714917844896567,0.8907,0.6239357249660327,0.268888888888889,0.09999999999999999,0.3889340949033392,0.1862604640614832,0.0864982269503546,0.07111111111111157,-0.35254913358658596,0.625
39,2.657777777777778,0.2126841975823182,0.3263717489589417,1.3173,0.8761491565050121,0.16888888888888898,0.8999999999999998,0.3693161888701518,0.16252991007869527,0.10761309523809524,0.16888888888888864,-0.3889874777082185,0.5
44,0.5377777777777778,0.12735571733533305,0.26368705731895686,2.6814999999999998,0.7897442975771054,0.07111111111111111,0.3,1.8125172413793105,0.861858055053589,0.5140945945945945,0.01777777777777778,-0.356412722213163,0.5643564356435643
45,2.8155555555555556,0.25810324281305985,0.5098050946860982,0.9194999999999999,0.37275826244661864,0.26444444444444476,0.9999999999999999,0.3517565632458234,0.1035502566849397,0.0661635926222935,0.057777777777777484,-0.5452805835574676,1.0
46,2.2488888888888887,0.5219778782187942,0.29506224495021693,1.527,0.615385516024982,0.08888888888888916,0.49999999999999994,0.4338473053892215,0.2860600903000314,0.1880665322580645,-0.3555555555555556,-0.20552551777646105,0.4277456647398844
47,2.413333333333333,0.34173767203564226,0.5233793327271584,1.5936,1.0032402171630346,0.09111111111111117,0.09999999999999999,0.40555483271375464,0.30056703584572986,0.15326829268292685,0.23999999999999977,-0.14890956583032874,0.4857142857142857
50,1.06,0.9859395608039567,1.5567138544675954,1.4552999999999998,0.5037731080997123,-0.8377777777777781,-0.8207826816681233,0.8999850107066382,1.493696946654296,0.4408512035010941,-0.3333333333333335,0.24752992080134326,0.7073170731707317
52,2.64,0.674424003595301,1.247674379806162,2.4569,2.3550627002740763,0.5111111111111113,0.7,0.361955857385399,0.24377049826378855,0.13360958904109588,0.16888888888888864,-0.19531767331894295,0.4823529411764706
53,2.6133333333333333,0.2819100051945773,0.3762715069116719,1.9502,3.654052325843186,0.19555555555555565,0.8999999999999998,0.37027015437392796,0.14904398607990055,0.13213581314878894,-0.22222222222222232,-0.42617237018819687,0.8161290322580645
57,1.451111111111111,0.49768186906733297,1.0295150482474267,3.2379000000000007,0.6385720963385593,0.6311111111111113,0.9999999999999999,0.6519735614307931,0.4231903465266797,0.11566666666666668,0.17333333333333356,-0.21316060674635268,0.4964539007092198
61,2.7111111111111112,0.2639782174993402,0.3794082461991972,1.2859,0.500126084102799,0.1977777777777776,0.7999999999999999,0.36284793388429754,0.1983612015226456,0.13993500000000003,0.1777777777777776,-0.29328239854701316,0.9852941176470588
65,2.046666666666667,0.29001679152938475,0.5633673011893598,1.0074999999999998,0.376568202469501,0.3333333333333334,0.8999999999999998,0.4836641053787047,0.24451177462433285,0.11411986681465039,0.20888888888888912,-0.3286715387722602,0.439453125
66,2.4288888888888893,0.46401953508851174,0.8394001385469225,4.7135,5.43265249824307,0.38,0.6,0.37314219759926137,0.25261112212605263,0.13508760484622553,-0.040000000000000036,-0.19283992511047585,0.5553319919517102
67,1.5288888888888887,0.6316568671400736,1.1730092144923459,2.0087,1.0816826449770027,0.5888888888888891,0.6668859288553501,0.6279203539823008,1.0524610980570068,0.5547275449101796,-0.16888888888888887,0.25229997695325285,0.8205128205128205
69,2.6622222222222223,0.1727054153575596,0.13203067357789314,1.5931000000000002,1.112260705849927,0.07555555555555575,0.8999999999999998,0.3660631313131313,0.13942505079616307,0.09820797962648556,0.18666666666666654,-0.4485230448586339,0.495583038869258
70,2.715555555555556,0.17174965032520817,0.28397530756853157,1.5791999999999997,0.5501332767813834,0.051111111111111024,0.3,0.35868811881188123,0.1227382736655001,0.1023153078202995,0.0,-0.49026252663905995,0.430939226519337
71,2.68,0.5176924636967878,0.7725858456436336,2.1590000000000003,1.8615171232089165,0.40888888888888886,0.7,0.3605752508361204,0.2247581800977609,0.13670320404721753,0.05333333333333323,-0.23223153037277694,0.5126582278481012
76,2.7333333333333334,0.26210082982154276,0.4061259307221571,1.2085000000000001,1.2418679702591398,0.024444444444444536,0.09999999999999999,0.3599836065573771,0.16358132414179466,0.10741900826446281,-0.11555555555555586,-0.3753011175535893,0.5079872204472844
77,1.6022222222222222,0.629886657777485,0.9824886516480907,1.2257,0.35337265504468984,0.12666666666666676,0.35909242322980395,0.6199043600562588,0.9240799455510845,0.3219058487874465,0.3688888888888888,0.19666868352475328,0.5117719950433705
78,2.9955555555555557,0.7034151455158006,1.2840522276982311,1.734,2.4273330586834967,0.4933333333333334,0.49999999999999994,0.3229207772795217,0.20017893940271947,0.11417243975903613,-0.017777777777777448,-0.2348199058010779,0.993119266055046
79,2.5422222222222226,0.6151449359143502,1.2570197951631863,1.1893,0.32014824691070853,0.7111111111111112,0.9999999999999999,0.38810317460317456,0.1917166629234838,0.09537811387900356,0.2400000000000002,-0.33889788260183845,0.9873684210526316
80,2.96,0.351020460246493,0.6107271521072137,1.2406000000000001,0.5191887261231057,0.23555555555555563,0.7,0.33235325264750376,0.139662229153383,0.09797865853658537,-0.3288888888888888,-0.40838794346144175,1.0
81,2.757777777777778,0.7657589903329377,1.5232680916412402,2.2874000000000003,2.3572539673668316,0.8555555555555561,0.8999999999999998,0.3445962632006499,0.26070090382336164,0.10258804258804258,0.13777777777777755,-0.1388011971393833,1.0
82,2.6822222222222223,0.1536211290908741,0.3101572679532068,1.78,1.3530213104998259,0.11333333333333312,0.39999999999999997,0.36290726817042607,0.14668318049606288,0.12645324347093514,0.06666666666666687,-0.4244808474820024,1.0
85,2.6933333333333334,0.7889358358487841,1.4641055079028988,2.617,1.6272614349814158,0.8800000000000004,0.9999999999999999,0.3372953410981697,0.22689833130934653,0.12234647651006711,-0.026666666666666394,-0.19587228550819252,0.549079754601227
86,1.308888888888889,0.4006099601757848,0.7043778447311841,3.5549999999999997,6.0110147969281265,0.4155555555555557,0.8999999999999998,0.7216511226252159,0.5650540555437628,0.3148594024604569,0.09333333333333349,-0.12212965117836284,0.5204918032786885
87,0.9800000000000001,0.4745888408941308,0.9463901526261009,1.902,1.1485236900763809,0.22222222222222218,0.6,1.005677494199536,0.9204962440352533,0.3881995249406176,-0.07555555555555538,-0.04480260549374504,0.6111111111111112
92,2.7244444444444444,0.7731573519079592,1.4956232442994755,2.0382000000000002,3.1431838352572097,0.39333333333333326,0.19999999999999998,0.3458659539473684,0.5547507319593724,0.16574543946932008,0.5244444444444447,0.23174065241559177,0.5424164524421594
95,1.9,1.3769910139142336,2.8738927014172364,1.7771000000000001,0.6915813521681065,1.5333333333333339,0.7,0.4971644970414202,0.9446752972431632,0.1937497005988024,0.19999999999999996,0.31010730315668217,0.959731543624161
96,2.54,0.28168608548250684,0.5912113532380202,0.9712,0.5121470708909915,0.2933333333333335,0.8999999999999998,0.38984289496910857,0.3305362171440651,0.09946660730186999,0.048888888888889426,-0.08254628739909943,0.593607305936073
97,2.011111111111111,1.0417485564519322,1.9282180092920056,3.7346000000000004,7.072330312170412,0.8222222222222227,0.49999999999999994,0.461277094972067,0.6501833257912458,0.1646598870056497,0.29777777777777814,0.1696907501352661,0.4259259259259259
99,2.3377777777777777,0.4657604369592681,0.5753367237357722,3.1458,1.2164447103478782,0.2955555555555555,0.8999999999999998,0.40322744721689063,0.4007722817276189,0.1258158914728682,0.3288888888888888,-0.0032937254546593895,0.7303030303030303
100,2.688888888888889,0.367544777186823,0.3395712619985803,1.6405999999999998,0.7654094329180952,-0.15111111111111103,-0.7,0.3624108333333333,0.18358790123681717,0.1251327731092437,0.1688888888888891,-0.3277013377407159,1.0
101,1.6466666666666665,0.6732555062384444,1.1238601907688794,5.9027,7.0953948296686695,-0.251111111111111,-0.09999999999999999,0.5247975376196992,0.6768257257687694,0.31191123439667123,0.3688888888888886,0.12618224420577656,0.5012406947890818
102,1.4155555555555557,0.44850613189000604,0.8383699645925208,1.4073,0.5955123004607041,-0.48222222222222244,-0.8999999999999998,0.6923971291866028,0.4270046653246281,0.3740162074554295,0.14666666666666672,-0.2374607635375129,0.7846153846153846
105,2.075555555555556,0.25298221281347033,0.45362735563210654,1.2634,0.6380529758570208,0.1333333333333333,0.3,0.47402272727272726,0.26346516320753527,0.20135886214442014,0.11555555555555541,-0.2857550931915739,0.7082294264339152
106,1.6800000000000002,1.2485030817464229,0.7340737003400029,1.5596,1.029313600847132,-0.25111111111111123,-0.49999999999999994,0.39997319034852546,0.36260072789623826,0.1541747967479675,-1.4933333333333336,-0.04934284905693003,0.9977678571428572
107,1.4,0.6105609195554037,0.5841528634708851,2.1421,0.8375868047883488,0.34222222222222237,0.8999999999999998,0.6816790322580646,0.7845544892300037,0.3705524590163935,0.7200000000000002,0.06976150196413337,0.696969696969697
108,2.982222222222222,0.40325153066314257,0.6587680233906132,1.0223,0.5646782859882843,0.2777777777777779,0.6,0.3320195195195195,0.2009817517395569,0.11916338880484115,0.062222222222221735,-0.2460252857450237,0.5452196382428941
109,1.2577777777777777,0.6008864051376821,1.183779258702117,1.5652,0.4099227027406779,0.46888888888888897,0.6,0.782498201438849,0.8654486822558464,0.5260421245421245,-0.16888888888888864,0.04988673698290461,0.5055350553505535
111,2.9866666666666664,0.5535469863687904,1.033201903230683,1.4069999999999998,0.9267069535607132,0.4466666666666666,0.46169025843831935,0.327356071964018,0.23347136680788633,0.10664803625377643,0.11555555555555541,-0.16758612533946343,0.4406438631790744
114,2.7022222222222223,0.42760698851341805,0.7339055006951629,1.3268,0.45348007428968445,0.2666666666666668,0.19999999999999998,0.36354560530679936,0.17243849102836503,0.11518478260869568,0.23111111111111082,-0.3567347077253821,0.9491525423728814
115,1.511111111111111,0.40734006177385235,0.6214280646270917,1.8583000000000003,0.38819584118214245,0.04888888888888883,0.09999999999999999,0.6443910447761194,0.4063140919593687,0.13181363636363638,-0.23111111111111082,-0.22694199933599643,0.4054054054054054
116,2.6422222222222222,0.5452828012447608,1.0479138594322164,1.3887999999999998,0.542945014609112,0.3888888888888888,0.09999999999999999,0.37076844783715013,0.25930275745215603,0.12866809238665528,-0.09333333333333371,-0.1771151593910124,0.9479553903345724
118,1.708888888888889,0.5447794383861603,0.8411338614272441,3.1788,1.8683182455531142,0.4222222222222224,0.7999999999999999,0.5258260869565218,0.697163958111775,0.33636849132176233,0.31555555555555537,0.13977437533945208,0.5779569892473119
120,1.642222222222222,0.5866788251639458,1.0378515319972967,2.7084,3.12045816436554,-0.3111111111111111,-0.6,0.5797283950617285,1.352884556764406,0.4868803894297636,0.1288888888888886,0.3997691379473516,0.4363957597173145
122,2.586666666666667,0.48947215487482554,0.8680046651749243,1.2555,0.5842728148923432,0.2466666666666667,0.39999999999999997,0.3811117850953206,0.22926082167177844,0.09050349650349651,0.09777777777777752,-0.24898734711748702,0.5951359084406295
125,2.693333333333334,0.2339615294370333,0.24775535523855577,1.6738,0.8321224268900179,0.0,-0.09999999999999999,0.36213311148086524,0.1501889088055297,0.11376090604026846,0.008888888888888502,-0.4138657784368016,0.5342706502636204
126,2.7,0.37803186807260525,0.4112612338515942,1.6164,1.460987580751839,-0.015555555555555602,0.09999999999999999,0.36249128630705396,0.1657688799510364,0.1252979079497908,0.23555555555555552,-0.3725755781762305,0.996309963099631
128,3.2977777777777773,0.22472662862502238,0.1759629590651481,0.77,0.3379796180573944,0.04444444444444445,0.09999999999999999,0.3004362279511533,0.1251513584790147,0.09508948087431693,-0.3733333333333331,-0.4120064332265909,0.991011235955056
129,2.74,0.3362098110362591,0.44682694747256935,1.5153000000000003,1.2032484780792372,0.2288888888888888,0.6,0.35666230580539654,0.16325970477991872,0.09963478977741137,0.25333333333333297,-0.3721600575531336,0.4980842911877394
130,2.0444444444444447,0.4251361437713109,0.8225224677031889,1.4662,0.46239132056444715,-0.36888888888888915,-0.7,0.4820241758241759,0.3470328027601486,0.12849777777777777,0.017777777777778336,-0.16309278250304723,0.9930555555555556
132,2.3866666666666667,0.3334485397620001,0.3765994695878197,1.37,0.8242145082170997,0.17333333333333337,0.8999999999999998,0.4129436090225564,0.3149383559216196,0.16668311195445917,0.26666666666666705,-0.1348752350468349,0.9979591836734694
133,2.7444444444444445,0.7151313825975317,1.167777249180555,0.8948999999999998,0.6654703349261082,0.4644444444444447,0.7,0.35747591836734693,0.6927757783263024,0.1408082304526749,0.022222222222222143,0.31907330313414417,0.4451612903225806
134,3.18,0.4755128629734675,0.932459908779719,1.0294,1.0125520233548497,0.5133333333333335,0.7,0.31075932441942294,0.12699848532131977,0.0781268603827073,0.04888888888888854,-0.4199223800525916,0.8860759493670886
137,2.5333333333333337,0.39322102044405915,0.7983006642971582,1.0881999999999998,0.266307174351558,0.3044444444444445,0.49999999999999994,0.3904663716814159,0.30688992094930256,0.1700705357142857,0.02666666666666684,-0.12006571281438666,0.7074340527577938
138,2.497777777777778,0.7773332062765921,1.2163901258525591,1.7619,1.2367562815688466,0.748888888888889,0.9999999999999999,0.38835906642728907,0.3588778437221658,0.15171467391304347,0.7111111111111108,-0.03967781474132862,0.5324675324675324
140,3.0644444444444447,0.39425921576813777,0.8240819808193304,1.1816,0.5777620040581878,0.4533333333333334,0.8207826816681233,0.32106208911614315,0.13932988569777977,0.08553127299484915,-0.031111111111111533,-0.3948878534843402,0.4926719278466742
144,1.8777777777777775,0.24326313886922996,0.4354648431614538,1.5176,0.5711832163734039,0.2711111111111111,0.9999999999999999,0.5247796407185629,0.1537103127850096,0.09200484848484848,0.048888888888889204,-0.5471146158619242,0.3454545454545454
146,1.6977777777777778,0.6004296586897532,1.116918158523491,0.8992000000000001,0.26166339700717284,0.5244444444444446,0.6,0.5858713527851459,0.4701449417960817,0.35423655913978497,0.01777777777777767,-0.10991550191540414,0.372960372960373
149,2.5466666666666664,0.4879002349167547,0.5814838405236414,1.5458,1.256145055318055,0.20222222222222233,0.09999999999999999,0.3839260563380282,0.22359055126642371,0.10168383658969805,0.27555555555555555,-0.26412436239255854,0.4961685823754789
151,2.5844444444444443,0.4246260357458032,0.7431331735161922,1.1401,0.6800361836778327,0.12888888888888878,0.19999999999999998,0.38128534258456204,0.29013367537278556,0.1380787401574803,0.36888888888888927,-0.13597264939351464,0.5521472392638037
153,2.0355555555555553,0.6641268492383716,1.131523609569127,2.7744,5.34688640861826,0.2711111111111111,0.3,0.4685507726269315,0.7501105893895376,0.20832254464285715,0.5333333333333334,0.2307788729806987,1.0
154,1.6599999999999997,0.6286310163621506,1.2212723581738456,1.3212,0.8721954164316873,-0.33111111111111113,-0.49999999999999994,0.5962048846675713,0.8488277659052864,0.33336588720770294,-0.11111111111111116,0.1744924845424971,0.3765432098765432
155,2.7088888888888887,0.14607813081287446,0.22629599321068367,1.2215,0.5225680710576268,-0.11333333333333329,-0.6,0.36342349048800665,0.12175362965906766,0.08452293577981651,-0.05777777777777837,-0.4982619922291002,1.0
156,2.886666666666667,0.14342470051840045,0.21510835627253438,2.1525,1.1273948583644804,-0.05333333333333333,-0.3,0.33344453064391,0.14305919018878077,0.11486239249413603,0.1200000000000001,-0.3997094257947536,0.997716894977169
159,2.9044444444444446,0.3056038121265548,0.3004523338872098,1.6352999999999998,1.287541330512453,0.07555555555555568,0.3,0.33366692367000766,0.13224244158844284,0.09233411033411033,0.3599999999999999,-0.43248223648300904,0.572139303482587
160,2.1666666666666665,0.8950557683922472,1.616122474273485,2.4187000000000003,2.572564222284407,0.6288888888888892,0.39999999999999997,0.4415305699481865,0.5607211608974658,0.18503769633507855,0.057777777777777484,0.1186672650335873,0.7439024390243902
162,2.424444444444444,0.38052018399191395,0.3608631627393162,2.5262000000000002,1.3567690215279011,0.18000000000000002,0.9999999999999999,0.39314616096207217,0.26775585013937464,0.18657236227824464,-0.1733333333333329,-0.18994906004583414,0.4936061381074169
163,0.49111111111111105,0.26219501846753435,0.48620475288544335,2.1334,0.46379190736076165,0.09777777777777778,0.19999999999999998,0.7229763033175356,2.141614034055708,0.6357562189054727,0.039999999999999925,0.49433542377145046,0.4065934065934066
