oldSubID,newID,group,site,day,run,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,isCorrectResp_prop_mean,isCorrectResp_prop_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,right_vs_left,sweet_vs_salty,post_reward_RT_mean,post_reward_RT_std,resp_time_diff_after_reward_mean,resp_time_diff_after_reward_std,run_burstiness
101,178,1-day,Caltech2,1,1,0.153098803931351,0.0781647953721973,0.164354653608037,6.1284091290072,10.0223619598381,1,0,-0.0774474117030482,-0.8,5.43136588278192,6.06001422054711,6.31762692095204,0,-5,9.27138048972766,8.81136374247693,8.59062935102371,6.4149417951766,0.0547060781309521
102,179,1-day,Caltech2,1,1,1.62476848919688,0.366031991518336,0.34465032014553,1.73257735512743,0.961521359686834,0.9828125,0.0437818761426624,0.244928673812372,0.8,0.592829535101322,0.461833129375311,0.308868383068942,0,55,0.411839616633693,0.374368615036821,0.202283316963496,0.622386552749201,-0.124206924297464
103,180,1-day,Caltech2,1,1,0.765013649574785,0.385987909036431,0.600167643895431,1.93977845698828,0.598091402251279,1,0,-0.460311566001993,-1,1.1542236605887,2.08638253163061,0.824230284676448,0,4,2.48272908672031,3.916200871885,4.53952530550818,6.81817043352576,0.287649537077358
104,181,1-day,Caltech2,1,1,2.53585143678421,1.03256465730389,0.686480257334163,0.82949827673292,0.0701579841234302,0.996656468531468,0.00628359542765377,0.102318378642499,0.4,0.387125508015019,0.263174143053796,0.142363592590414,0,-178,0.229727803008115,0.257432805340424,0.00480083497111789,0.343649698463201,-0.190606537705347
105,182,1-day,Caltech2,1,1,0.406426259289991,0.498666126720551,0.830891988041359,3.51644312286226,1.61317452929632,1,0,-0.550379186214327,-0.8,1.75816883962243,3.44275879456111,0.965526343017955,0,54,3.36825286053036,4.15724015986256,1.91268587440181,3.93881312845682,0.323901825487164
106,183,1-day,Caltech2,1,1,1.63822962012131,1.09718584840461,2.27641225376492,1.1659850023716,0.507142225586487,0.958618933785415,0.0669926625666737,1.7014641385777,1,0.590126889364572,0.795005556647884,0.332592258445724,0,59,1.2363192994445,1.27847710346401,1.17710970466792,1.70354943649401,0.147912690857196
107,184,1-day,Caltech2,1,1,1.53886829712097,0.520157458392179,0.511573880455302,1.46022031977191,0.652622983413192,0.997844827586207,0.00609574811367715,0.387795624142137,1,0.628441316756316,0.698879452801335,0.350899877269291,0,135,0.978828354629293,2.51931207466214,0.836176719756402,4.30631840696422,0.0530679076682372
109,185,1-day,Caltech2,1,1,0.0750231622807661,0.0668562645397081,0.0842142911417098,7.21903385012411,7.09385877890897,0.84375,0.229031345328226,-0.0500178381661191,-0.8,2.5338250866871,1.48258753464301,1.3923263972723,0,-7,5.88211194361146,5.41198933060394,3.46668241814145,4.94871356987149,-0.261735446816706
110,186,1-day,Caltech2,1,1,3.83875847676477,0.642040239959258,0.619797523107279,1.19127585887509,0.145686987500946,0.99708387665411,0.00437722288509653,-0.221324602732929,-0.4,0.253499496366922,0.200856357932948,0.104708951123369,0,141,0.132932406449229,0.14605573343218,0.0565892493941647,0.230466769205921,-0.115863233489296
113,187,1-day,Caltech2,1,1,1.67386270276926,1.29583781715417,0.94948262790433,4.7315568462509,10.0943188007489,1,0,-0.523522970722432,-0.4,0.500778283185685,1.5425745048067,0.421369664811649,0,-350,2.38880108388451,7.21757587678862,3.45648569601251,10.2119003135735,0.509846477682687
114,188,1-day,Caltech2,1,1,3.4470221874289,0.52832607907826,0.796116020271315,0.992615691764513,0.324439716745737,0.991504107016583,0.0170095204517854,-0.538781228549948,-0.8,0.283702324838361,0.199546979287716,0.115628477877181,0,72,0.0871173245133832,0.0345580200046961,-0.0275716121168807,0.252198474075791,-0.174144783721591
115,189,1-day,Caltech2,1,1,3.02481476426337,1.08171295560757,0.893643927054309,0.982588283382938,0.270482485541462,0.995520257547227,0.0104153701912222,0.595988175232233,0.8,0.323949370886476,0.371619445078121,0.184991108292729,0,294,0.229811009793212,0.309086620145515,0.0579664943431835,0.395170631271272,0.0685339438708707
116,190,1-day,Caltech2,1,1,2.74286409056754,0.538438648214303,0.900463900414946,0.753588663283153,0.150783993317101,0.997151133180545,0.00534323400210432,0.554776338836148,0.8,0.359201763649391,0.230919009075739,0.164488029985914,0,-62,0.223316142859403,0.291030579445088,0.00429587384236843,0.442862743686451,-0.217383899199571
117,191,1-day,Caltech2,1,1,1.3937959428008,0.540663272816321,0.207000703338359,0.936366862952127,0.0840403467190748,0.997844827586207,0.00609574811367715,-0.114880961640076,-0.8,0.701074114376594,0.576474506457206,0.273258680853516,0,-105,0.378723068482941,0.290553474821699,-0.143947618105449,0.862827574790405,-0.0975302277247709
120,192,1-day,Caltech2,1,1,2.85510860887921,1.07701400320852,0.848638353922472,1.08652034497936,0.695510246753572,0.992351796655075,0.0124345577748135,0.265236916303925,0.2,0.338475084639253,0.430624879874346,0.167090581393207,0,259,0.603311108445506,1.06121193703607,0.652374271571171,1.26169918151716,0.119815107901313
121,193,1-day,Caltech2,1,1,0.659399633419243,0.685458651779323,1.42800025483986,0.942164126550779,0.325556455298713,0.998046875,0.0055242717280199,1.05255337226529,1,0.914816282827205,1.77426901066051,0.470720550925613,0,30,1.10995191503561,1.77809974135409,0.568130684390781,1.54312261221633,0.319607834647224
122,194,1-day,Caltech2,1,1,0.731300354157094,0.802081438859262,0.495875907660892,2.3343546143733,1.01615590916743,0.9375,0.176776695296637,0.275056873747061,0.4,0.746759730965039,0.552035584224484,0.211239970759046,0,-205,0.462467713938916,0.485317011949542,0.0157789998754327,0.410771389698764,-0.149926739389371
123,195,1-day,Caltech2,1,1,4.16668239027048,1.01926387333399,1.08135111770344,0.98439718192094,0.242603373002104,0.996083417132533,0.00608362364442864,0.70717704321738,0.8,0.234539257209607,0.179087548676221,0.0984648837649243,0,260,0.111642040476641,0.11798744439486,0.0651574479279054,0.256893660160124,-0.134062173302889
124,196,1-day,Caltech2,1,1,0.340408676206415,0.12679631977348,0.162667324813792,4.96610622724984,3.78918503107866,1,0,0.121948105999231,1,2.54758295486451,1.98464639623722,1.54234295637817,0,-21,2.25116968886446,2.62220269030108,2.02282846568193,3.10823939595151,-0.124207429725604
125,197,1-day,Caltech2,1,1,0.249879095970796,0.198389855045799,0.320036990638306,3.38566389813786,2.89402697394933,1,0,-0.245454958462299,-1,3.23334650091905,4.47174621797555,1.77031180425547,0,-10,4.13858854194172,2.73105904776105,3.00371523068117,6.31556011484303,0.160724829958201
126,198,1-day,Caltech2,1,1,3.33720153446192,1.16815359660457,0.950455381465306,1.02095856497181,0.131909446123285,0.993725880100162,0.0102837135621997,-0.683847374138186,-0.8,0.291382805351824,0.354356358357155,0.159981721434161,0,-318,0.313474576387014,0.455397781169032,0.277601047279313,0.7109204532401,0.0975216566448065
130,199,1-day,Caltech2,1,1,4.99448507897117,0.339297976676349,0.572391639710751,0.799641294288449,0.0902338299884623,0.995625439727955,0.00630966905778076,0.43630511088592,1,0.196533513582053,0.121299674426144,0.0626894277441054,0,-24,0.0696210364811122,0.0259999409678288,0.000817960963166993,0.060965364097651,-0.236708569131456
131,200,1-day,Caltech2,1,1,5.10116853507719,0.522709951623065,1.01633200993894,0.628757209866308,0.135528485754814,0.996667052826691,0.00498205745608976,0.769591940160089,1,0.193263047457785,0.110373955496109,0.0474827360727671,0,-40,0.0656715444847941,0.0537480876461987,-0.00540887020528317,0.111005879334111,-0.272987452633574
132,201,1-day,Caltech2,1,1,5.0631261477221,0.30002645980723,0.322540516936746,0.861629204824567,0.121825422902515,0.995110099338687,0.00587049366965614,0.153755141530083,0.4,0.193584282924635,0.122298425373303,0.055373243350248,0,32,0.0460613474189754,0.01773383999707,0.0212702388845144,0.145076373361416,-0.225671920870375
133,202,1-day,Caltech2,1,1,3.30566638953025,1.89367315504043,4.06396194421323,1.078893129481,0.555296632869201,0.995832964438817,0.0063005748475681,2.73537953096599,0.8,0.243321375472101,0.41740726089272,0.07879404437997,0,33,0.154561270910658,0.312522984648231,0.0208607838592596,0.0260407660563257,0.263475617431084
134,203,1-day,Caltech2,1,1,0.659472691151609,0.654155423180431,0.707412453410259,1.97919286880642,1.38722912580648,0.717628210444741,0.308842588061795,0.0173911773248598,-0.2,1.20797507231826,2.14977301566423,1.0084878570233,0,82,1.9854218090788,2.34014694808588,1.82298907368178,5.46716426119623,0.280484991329966
135,204,1-day,Caltech2,1,1,3.88522767387509,1.77540678026632,3.75024023686854,2.04014632466715,1.14116112148527,0.977844819345029,0.0358320408974911,2.69850163207728,1,0.24319795118142,0.31071908014953,0.0896909697402785,0,4,0.24971867686448,0.472894599934477,0.0478131961620723,0.810340252591515,0.121897549901779
136,205,1-day,Caltech2,1,1,4.08035123866195,1.28016282653687,2.68169873495217,1.19682098703925,0.391135553490764,0.99695817048204,0.00443961879625607,1.93882996667665,1,0.238323630023179,0.188118128024715,0.0684945382892566,0,-81,0.136688420455903,0.157568342245119,-0.0299859587424274,0.103618695265232,-0.117731204908937
