oldSubID,newID,group,site,pre_val,pre_deval,post_val,post_deval,CHANGE_SCORE
41,267,1-day,Sydney,4.22335805242081,4.09210321609104,5.40830361006752,2.22306958411521,3.05397918962254
1,268,3-day,Sydney,0.832044127024929,1.01628171798036,1.48157332342833,0.0167423570163075,1.64906855736745
2,269,3-day,Sydney,4.05517567147831,3.84602187026358,3.3218309503417,3.2358256177546,-0.123148468627622
3,270,3-day,Sydney,5.01462083834127,5.21940356353352,3.23853253547808,2.22255557971796,1.22075968095236
4,271,3-day,Sydney,3.88328786013841,1.92265506621182,4.86207532930362,0.0333183520506873,2.86812418332634
5,272,3-day,Sydney,3.37630150532147,2.76178917693937,2.69654268770086,0.883622825723918,1.19840753359483
6,273,3-day,Sydney,2.8845352637711,2.85617227907549,4.7574150376761,4.5353625866038,0.193689466376686
7,274,3-day,Sydney,0.0708805325060549,0.170933529516387,0.0500628647345397,0.049937278034653,0.100178583710218
8,275,3-day,Sydney,0.980403564482428,1.08355509410751,0.550867434070171,0.0167019387914687,0.637317024903782
9,276,3-day,Sydney,5.37142747256534,5.37937105781838,1.21436955377892,0.634945256718996,0.587367882312957
10,277,3-day,Sydney,0.949024674130704,1.25249567355042,2.45037209941505,2.12849283068959,0.625350268145177
11,278,3-day,Sydney,0.383029463822747,0.662789160782278,0.814681587064327,0,1.09444128402386
13,279,3-day,Sydney,0.299974386826891,0.418388448478237,0.0836707541456576,0,0.202084815797003
14,280,3-day,Sydney,0.582946227796853,0.157941025171521,3.32918330978166,0,2.90417810715633
15,281,3-day,Sydney,0.108319922290028,0.0624076098479595,0.7153358245946,0.402101003445809,0.267322508706722
16,282,3-day,Sydney,0.599605343122939,0.0370483273844731,1.01859992662004,0,0.456042910881577
19,283,3-day,Sydney,5.41294465846054,5.70891805297906,4.96614961975123,0.87087719258257,4.39124582168718
20,284,3-day,Sydney,4.36052821526926,4.51038364098422,2.2373189955872,0.0670021461013847,2.32017227520078
21,285,3-day,Sydney,3.04663003084165,3.35097423593086,0.11728095674659,0.0836348004058257,0.337990361429968
22,286,3-day,Sydney,4.51190212008234,4.61326966031108,2.62370282598921,0.452536218311726,2.27253414790624
23,287,3-day,Sydney,4.07033748009577,4.13882256697358,4.59258221551634,4.64797681821579,0.0130904841783535
24,288,3-day,Sydney,0.266854894969346,0.487446791253885,0.949135336636027,0,1.16972723292057
26,289,3-day,Sydney,5.32580025912777,5.90401218983225,4.20768088875521,3.57121237427561,1.21468044518408
27,290,3-day,Sydney,0.862469555189183,4.09498305240347,2.21337450901347,4.03290271473718,1.41298529149056
29,291,3-day,Sydney,4.43724041031223,4.44873891831393,4.580145572956,4.67572231589245,-0.0840782349347489
30,292,3-day,Sydney,3.98509686780667,4.35503676144201,3.00533716269923,0,3.37527705633457
31,293,3-day,Sydney,0.146354312891762,0.133071914484498,0.383563509200948,0.234544898658881,0.135736212134803
33,294,3-day,Sydney,4.69191704804009,3.87487607427586,5.20765226914251,1.08636301015865,3.30424828521963
34,295,3-day,Sydney,2.08240967963627,2.35999119860264,4.01371596696673,4.39063042430181,-0.099332938368708
35,296,3-day,Sydney,4.9326271976244,5.03793024984831,4.18216809321157,4.12069895784728,0.166772187588199
36,297,3-day,Sydney,4.40187031631866,4.52261476767469,0.567337276675471,0.217691465141525,0.470390262889969
