oldSubID,newID,group,site,day,run,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,isCorrectResp_prop_mean,isCorrectResp_prop_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,right_vs_left,sweet_vs_salty,post_reward_RT_mean,post_reward_RT_std,resp_time_diff_after_reward_mean,resp_time_diff_after_reward_std,run_burstiness
101,298,1-day,Tel_Aviv,1,1,5.14616141483563,0.463033438647223,0.758823395520536,1.16876683198886,0.42403254253064,0.993654440530692,0.0100582324078994,0.153092598630096,0.0857142857142857,0.185009225833659,0.124588846652626,0.0587059889257013,-53,60,0.0498854949382803,0.0305003923926334,0.00310390058251458,0.044317973144587,-0.195157478519864
102,299,1-day,Tel_Aviv,1,1,3.14886238856103,0.621253086579917,0.626880957720403,0.692996098000246,0.153256991013493,0.9944494091229,0.012683931740978,0.148324957780891,0.142857142857143,0.307701644773336,0.153219517637804,0.0875268806443679,105,103,0.123571433577476,0.0770057033943938,-0.0440258901944617,0.103474525542039,-0.335159545132222
103,300,1-day,Tel_Aviv,1,1,1.37320118754679,0.634336831059482,1.24172862056827,1.27221422574998,0.340997709907994,0.998697916666667,0.00451054897804395,0.636713324766192,0.942857142857143,0.668319913912556,0.401158876395697,0.21307004095852,21,19,0.357713712176469,0.331595281272446,0.00826223784376978,0.506428676836989,-0.249804895560253
104,301,1-day,Tel_Aviv,1,1,1.82568230117562,1.26220807498101,1.92015919047223,0.779186991749953,0.218256107879141,0.979752370055574,0.0459477291077814,-0.00710843478014372,0.142857142857143,0.607444035081135,1.24315163210543,0.496167847316007,-190,190,0.986281809214266,1.4054546903099,1.48536193555998,2.85877289658509,0.343515122344769
105,302,1-day,Tel_Aviv,1,1,0.64600834625584,0.315602278800192,0.652860183246104,1.00450232341658,0.193011095373672,0.9829451161688,0.0377011146959201,0.330131998121323,1,1.413248991,1.15641423215922,0.73616510973438,0,3,0.807757429464313,0.8357809872823,0.420994815925951,1.23626147226973,-0.0999488012771661
106,303,1-day,Tel_Aviv,1,1,2.63406779610802,0.791196392160882,1.60262929357916,1.2066128960001,1.50334991610846,0.983137811220035,0.0266885442909053,0.843172321043146,1,0.336123957369178,0.156983165756881,0.0800516432056447,-35,21,0.195820937636489,0.098608160724539,-0.0445292530474988,0.189054407736259,-0.363289807043613
107,304,1-day,Tel_Aviv,1,1,3.71983905933246,0.428084643311011,0.450006519787447,1.67422221150002,0.916082476932741,0.996798827144684,0.00502663607786373,-0.022866157025759,-0.0285714285714286,0.254388585526899,0.12259709568031,0.0669997074900799,-85,-85,0.310324842157905,0.724222074146561,0.0355539898333619,0.110438533410712,-0.34959282650884
108,305,1-day,Tel_Aviv,1,1,4.74168676123228,0.289715253528586,0.482462645994547,0.840002193583435,0.190162778651061,0.990031468736761,0.0128398065105581,0.0297004581787182,0.142857142857143,0.206186672946523,0.129699659213651,0.0604217909312626,-9,7,0.0637740893823374,0.0249491334490395,0.0161327215000443,0.0470807684806002,-0.227716957820118
109,306,1-day,Tel_Aviv,1,1,4.5676661652584,0.278922397934133,0.320674288696694,0.995716939416373,0.178854425916433,0.993204406273394,0.00899904852173364,0.0940017284226233,0.485714285714286,0.212114524491348,0.134405362654375,0.0692506935122194,-26,36,0.0724625452858683,0.0411673055998367,0.0332446562357184,0.142067389352116,-0.224255994301112
110,307,1-day,Tel_Aviv,1,1,4.71084891562333,0.394167802246914,0.69042057985026,1.77229736249997,0.892428798490662,0.990940182434007,0.0112158118306997,0.0804391031238293,0.0857142857142857,0.198839861665552,0.114387584365695,0.043250979331075,23,4,0.26561788346159,0.539589390603609,0.0213152197827343,0.106413868301988,-0.269619659355881
111,308,1-day,Tel_Aviv,1,1,5.73262795065826,0.251990500485198,0.350465938596118,0.712641938499966,0.192655104326518,0.993938524041735,0.0136958583255195,0.0155029964758277,0.0857142857142857,0.169447098643403,0.112155516653146,0.0493912401657556,-7,7,0.0608891093599414,0.0756618747213928,0.0207681469999625,0.0805549853894765,-0.203448330655325
