oldSubID,newID,group,site,day,run,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,isCorrectResp_prop_mean,isCorrectResp_prop_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,right_vs_left,sweet_vs_salty,post_reward_RT_mean,post_reward_RT_std,resp_time_diff_after_reward_mean,resp_time_diff_after_reward_std,run_burstiness
35,140,3-day,Hamburg,1,1,2.40648875624051,1.23707090036735,2.17327284367394,1.40784432240131,0.562469302295449,0.989496838119402,0.0179211033416687,-1.06990954874489,-0.942857142857143,0.367666003429453,0.582710088415004,0.153066509691147,-93,-87,0.364141364168442,0.523768087399421,0.403176861111838,1.08104181676819,0.226272616526159
36,141,3-day,Hamburg,1,1,1.95474975762763,0.125117176671071,0.115271953535763,2.00491795978966,0.603758184018778,0.988616583281217,0.0193388808201633,0.0123944342648899,0.0285714285714286,0.472021291320322,0.140018245099651,0.0966910325692615,8,-8,0.307382124652246,0.518807452343214,-0.0373125872323553,0.168514702076566,-0.542453594031964
37,142,1-day,Hamburg,1,1,0.672369572589143,0.183666893065382,0.307097773261759,1.04679987337475,0.341102607041757,0.988257575757576,0.0287779089594282,0.134795377903591,0.771428571428571,1.38478119977006,0.605059724783802,0.392044180226093,8,-4,0.751942855806528,0.45653879976395,0.0333636425742384,0.353763262660263,-0.391851160243415
38,143,1-day,Hamburg,1,1,1.83459532161392,1.93148235817403,1.46001902005205,3.45709076015429,2.66041593536858,0.864583333333333,0.308305178894765,0.0315638298076809,0.0857142857142857,0.353074826893176,0.891388871936536,0.215995657427992,-483,-475,1.86086670133329,2.80151318966425,3.3294282751632,5.38626888325841,0.432567093399018
40,144,1-day,Hamburg,1,1,1.98521520865758,0.347379237558641,0.70450519893189,0.775675805126715,0.131088053290913,0.997089552238806,0.00688290563082495,0.336618438674185,0.885714285714286,0.498790971496286,0.169300371892356,0.123576966662977,-1,-5,0.21192957774389,0.152796677335784,0.0586345954024211,0.101626323900811,-0.493181962114212
41,145,3-day,Hamburg,1,1,1.75740810112426,1.06300221945815,2.00341968108402,3.47583808527092,3.9714190898806,0.980828559493973,0.0474380360299131,-0.540576219952545,-0.485714285714286,0.458776878785487,1.23661024769313,0.281258824729912,-57,53,1.50845128904491,1.89199476798758,3.14747914509064,5.02867377243025,0.458793957297078
42,146,3-day,Hamburg,1,1,2.34431009073564,0.960352347307514,1.32801013538087,1.4003443130113,0.461368572768757,0.995428751576293,0.0116668884846483,-0.450650878150794,-0.657142857142857,0.369766338850269,0.354946339312074,0.158842712166442,-16,-12,0.243982166455908,0.320958279610786,-0.00304075992211107,0.391037479977132,-0.0204494829258039
43,147,1-day,Hamburg,1,1,2.48009561324559,0.565473388435559,0.919055236690338,1.09175157852269,0.277149574805637,0.997015909944447,0.00578196347035831,0.481847384946168,1,0.386884726456665,0.243088357247214,0.129845314108247,106,108,0.155093618444439,0.104325899000519,-0.145419238024147,0.410269177994954,-0.228257957251143
46,148,1-day,Hamburg,1,1,3.17955262788714,0.553399546438802,0.704128214554013,0.880058355025805,0.235079831798832,0.994262899262899,0.00914833446565346,0.348560216676372,0.942857142857143,0.301185780234017,0.167650276173523,0.0756737393249288,-107,107,0.13781396602395,0.0989601219422119,0.01974979509608,0.0735377933951187,-0.284823452111833
48,149,3-day,Hamburg,1,1,5.19620979769073,0.358066364339395,0.337901497544523,0.850422801902141,0.271382740741064,0.994721143119252,0.00874046868723935,-0.156073111584477,-0.771428571428571,0.186501697267535,0.112428080985091,0.0425484023820621,-42,37,0.0774906818831369,0.106894029459755,0.0201637816133674,0.0803687992742654,-0.247796043323071
