oldSubID,newID,group,site,day,run,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,isCorrectResp_prop_mean,isCorrectResp_prop_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,right_vs_left,sweet_vs_salty,post_reward_RT_mean,post_reward_RT_std,resp_time_diff_after_reward_mean,resp_time_diff_after_reward_std,run_burstiness
1,238,1-day,Sydney,1,1,4.33485940326427,0.271296518680165,0.333217663242276,0.763678595023976,0.25504212909636,0.995627845231687,0.00748006620022393,0.0215674688472843,0.0285714285714286,0.226005691691479,0.121081594704604,0.0561835109066139,-6,0,0.0744132736093049,0.0340967482138416,0.00134435860043315,0.0346358704989521,-0.302298877254579
4,239,1-day,Sydney,1,1,2.03166767475241,0.643545299655333,0.854773647361753,1.03532763180071,0.196928985336968,0.997395833333333,0.0090210979560879,0.206924498830261,0.257142857142857,0.480435987988803,0.317088968126289,0.245120200260448,124,122,0.38484944573317,0.353912513821822,0.155487862343434,0.407806671211267,-0.204817440018694
5,240,1-day,Sydney,1,1,1.21138191724591,0.142711811246992,0.140879748016723,1.53323377264314,0.426049655426641,0.993999225706543,0.0148640695159147,0.0446977983521096,0.371428571428571,0.803078022516116,0.186473291247814,0.116571865517553,-16,16,0.357897121040598,0.227581766368542,-0.021517428807177,0.106699172828119,-0.623115469295815
6,241,1-day,Sydney,1,1,2.50384992889325,1.02568070821167,2.06783887243135,1.150076150055,0.281355602735612,0.995482650424511,0.00840895046323232,1.00178488293257,0.771428571428571,0.38945900074706,0.273271890636586,0.0872058149601267,-22,-20,0.193192395823205,0.174292128991778,0.0262547678077161,0.0907394266152575,-0.175315669785514
7,242,1-day,Sydney,1,1,1.52091311940336,1.07887878908472,1.54104035121761,1.00391197642311,0.789581286507014,0.907940161104718,0.301153628140286,-0.795207020230173,-0.942857142857143,0.507148336363659,0.309464694532279,0.119499753310164,-186,-181,0.291395189085354,0.247478935105979,0.0850578455079813,0.180416896910947,-0.242077501034356
8,243,1-day,Sydney,1,1,5.71690419531812,0.312733374281031,0.482559569496433,0.871976464918892,0.224249273693486,0.995880953642634,0.00723976967169294,0.0316781952304486,0.257142857142857,0.169984785938974,0.122993572987083,0.0502238464956532,-1,-3,0.0352792044103678,0.0192683942802569,0.00436452805796372,0.0229730705241356,-0.160391412949894
9,244,1-day,Sydney,1,1,0.936590499959455,0.818367553282953,0.287699321571191,2.71864429062892,1.58964327227789,0.96384174872547,0.0955877767854152,0.048135731633965,0.485714285714286,0.496291908525242,0.211732549645405,0.0971355147938262,143,153,0.664554351072114,1.5597606154537,-0.0899933568900451,0.450853836030173,-0.401906114394784
10,245,1-day,Sydney,1,1,0.575461132781945,0.541215211994358,0.99160321410819,1.26260734060391,0.362252756740096,1,0,-0.477548032122471,-0.828571428571429,0.585362323988803,0.451874276506417,0.18970792180313,-16,16,0.496999172532621,0.579399077087669,0.0389840533219588,0.461801928248771,-0.128695851475597
11,246,1-day,Sydney,1,1,1.51525577490392,0.808682821345208,0.949658167417794,1.52028855409784,0.771398178885435,0.992765567765568,0.0206940551186785,0.0348870890942213,-0.0857142857142857,0.400037595820387,1.06746530567177,0.196997109350526,62,62,0.534824673590871,1.56040589604167,1.39082201644599,5.00459284678212,0.454805035937405
14,247,1-day,Sydney,1,1,4.25317035719597,0.387979503850408,0.561651970878104,0.871378853014903,0.213736939392676,0.995805322128851,0.00842128743291783,-0.215787302941087,-0.6,0.227851619977238,0.125074742687685,0.0685500972686041,-60,-54,0.0963556694289393,0.0515657134012352,0.0327491991651746,0.0656278117639079,-0.291213375259054
16,248,1-day,Sydney,1,1,3.22629563222585,0.550623321555708,0.816563787740578,1.26075706597802,0.887138887769686,0.992886110098548,0.0114375623206382,0.0472116805793782,0.0857142857142857,0.302776004148797,0.23868368130033,0.0813909640089409,11,15,0.256082007874186,0.484169420640674,0.174531098140051,0.559350433524943,-0.118369519598313
18,249,1-day,Sydney,1,1,1.93157740780793,0.79610309416159,1.49141560263031,1.28296769418618,0.443447701630582,0.991757334387165,0.0158518894176944,-0.599874612697155,-0.6,0.420192576773012,0.312394337376753,0.135998218733474,-121,-121,0.40469821685668,0.411232816378838,0.333640950729265,0.730491085272011,-0.147147372296936
20,250,1-day,Sydney,1,1,0.638647547242009,0.454073433019932,0.488859462831087,1.35332935142878,0.507768052236013,1,0,-0.185131361452949,-0.828571428571429,1.30430551136592,2.3499522794405,0.741539743913043,69,-69,2.20147868907413,4.01586325222045,3.46434518904516,6.71672766992539,0.286144773558471
22,251,1-day,Sydney,1,1,1.73525836633065,0.399097077913349,0.650435419568234,2.67229290881733,1.07194415408469,0.981334556929443,0.0411214615185808,0.296290884988686,0.828571428571429,0.539163527438527,0.390495799732918,0.176366520653935,-56,59,0.361710681089936,0.347250537515297,0.321407886841501,0.885888787415979,-0.159916351463866
23,252,1-day,Sydney,1,1,4.77046538538355,0.662322550580283,1.23446330891382,1.30103305487379,0.835787134750365,0.99384577694325,0.0112587238592116,-0.542772397660179,-0.771428571428571,0.195773988662687,0.125680443783863,0.0552940300091275,2,8,0.0782462067683809,0.163376121173077,-0.0017497573374255,0.0318682144190947,-0.218051262648179
24,253,1-day,Sydney,1,1,0.8180395695338,0.492523007017048,0.926109429957347,2.47260811533124,2.01418195849395,0.984039961013645,0.0297631150108996,-0.377478140079148,-0.714285714285714,1.23336516193103,1.56298743433385,0.855823660946496,-26,28,1.50158369622139,1.35409686179485,1.90434299654086,3.54844352430265,0.117875790357448
25,254,1-day,Sydney,1,1,3.16810923316127,0.257476633924415,0.308969330590649,0.840126581296014,0.190124113454937,0.996156197115046,0.00619984781822171,-0.0511145805891147,-0.371428571428571,0.304355846310327,0.173645354934252,0.117157930571649,21,-25,0.165578624562306,0.164092831965384,0.086887985411467,0.216227144326008,-0.273452223625677
26,255,1-day,Sydney,1,1,3.92956402346781,0.50378418644709,0.518855312200934,1.0477778869293,1.25295561005271,0.996599288075261,0.00616088981363524,-0.0339992917514748,-0.0285714285714286,0.244176778561249,0.13170332702076,0.0657575777543766,57,55,0.189569573769153,0.56383108731489,-0.0124504405373175,0.0641794386612415,-0.299226933988262
27,256,1-day,Sydney,1,1,3.81304939112464,0.372981320096659,0.429881839840661,1.39742519407688,0.513385566412533,0.99201288175253,0.0102718977892636,-0.0295309551338859,-0.142857142857143,0.246471031105189,0.145315441075039,0.0710383837326807,53,-50,0.111411594577005,0.119368105892222,-0.000579601274458347,0.0627932722595251,-0.25819061456419
28,257,1-day,Sydney,1,1,3.03757029706954,0.64283241320306,0.555600270725165,0.849459340524239,0.315156579641731,0.995425766323599,0.00888701808507102,-0.0548264393823835,-0.314285714285714,0.315363271685242,0.177052406192641,0.0893398091462689,-132,-142,0.11922236529522,0.0751973562000335,-0.00258646410350737,0.0866344061380421,-0.280882335202378
29,258,1-day,Sydney,1,1,1.64878840091903,1.07018415946381,1.49565484587867,0.956632289523744,0.182787806903183,1,0,-0.668136520111158,-0.828571428571429,0.44547790900701,0.673769314285575,0.233552144370094,37,-37,0.974520936482586,2.25038208094664,1.2774992925368,2.9625570725778,0.203968703721221
31,259,1-day,Sydney,1,1,4.71889363784747,0.28350591803643,0.365223861415104,1.15994190309357,0.383722268412384,0.994454619454619,0.0099206287160114,0.126545559072104,0.485714285714286,0.204355159746786,0.112787873472718,0.0538810746606288,61,59,0.0639060724287992,0.0472714881989077,0.00203513633750845,0.0585848529644002,-0.288725517141319
33,260,1-day,Sydney,1,1,3.46935634269072,1.1865105203804,1.96550847311228,1.13279548179707,0.253688126762088,0.997650670319713,0.00447774752685323,0.350251717477646,0.314285714285714,0.271534647874037,0.346717334055066,0.107012909720757,-116,-114,0.307435223409398,0.664049595328753,0.324942263996491,1.18716813087765,0.121605248957617
